Subregion,FlowName,Emission_factor,Compartment,Unit,Year
ERCT,"THE FOLLOWING SPENT HALOGENATED SOLVENTS USED IN DEGREASING: TETRACHLOROETHYLENE, TRICHLORETHYLENE, METHYLENE CHLORIDE, 1,1,1-TRICHLOROETHANE, CARBON TETRACHLORIDE AND CHLORINATED FLUOROCARBONS; ALL SPENT SOLVENT MIXTURES/BLENDS USED IN DEGREASING CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE HALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F002, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",0.0002740929473401845,waste,kg,2016
ERCT,"THE FOLLOWING SPENT HALOGENATED SOLVENTS: TETRACHLOROETHYLENE, METHYLENE CHLORIDE, TRICHLOROETHYLENE, 1,1,1-TRICHLOROETHANE, CHLOROBENZENE, 1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, ORTHO-DICHLOROBENZENE, TRICHLOROFLUOROMETHANE, AND 1,1,2, TRICHLOROETHANE; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE HALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F001, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",8.169004593860525e-07,waste,kg,2016
ERCT,"THE FOLLOWING SPENT NONHALOGENATED SOLVENTS: TOLUENE, METHYL ETHYL KETONE, CARBON DISULFIDE, ISOBUTANOL, PYRIDINE, BENZENE, 2-ETHOXYETHANOL, AND 2-NITROPROPANE; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE NONHALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F001, F002, OR F004; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",4.802122911846675e-07,waste,kg,2016
ERCT,"THE FOLLOWING SPENT NONHALOGENATED SOLVENTS: XYLENE, ACETONE, ETHYL ACETATE, ETHYL BENZENE, ETHYL ETHER, METHYL ISOBUTYL KETONE, N-BUTYL ALCOHOL, CYCLOHEXANONE, AND METHANOL; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONLY THE ABOVE SPENT NONHALOGENATED SOLVENTS; AND ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONE OR MORE OF THE ABOVE NONHALOGENATED SOLVENTS, AND A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THOSE SOLVENTS LISTED IN F001, F002, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",2.173276708251312e-06,waste,kg,2016
ERCT,Tetrachloroethylene,1.1968201028595281e-05,air,kg,2016
ERCT,Thallium compounds,4.274024515631305e-07,air,kg,2016
ERCT,Thallium compounds,2.797543319322309e-09,water,kg,2016
ERCT,Toluene,0.000217125324137112,air,kg,2016
ERCT,Tribromomethane,3.2897037180919744e-06,air,kg,2016
ERCT,Trichloroethylene,4.18680833843914e-06,air,kg,2016
ERCT,Vanadium compounds,5.051119882109724e-06,air,kg,2016
ERCT,Vanadium compounds,0.0001465568187045751,ground,kg,2016
ERCT,Vinyl acetate,6.423988362888265e-07,air,kg,2016
ERCT,Vinyl chloride,4.042442880153833e-06,air,kg,2016
ERCT,Volatile organic compounds,0.0066116818058108906,air,kg,2016
ERCT,Xylene,0.00011063180776878713,air,kg,2016
ERCT,Zinc compounds,1.580093911839452e-05,air,kg,2016
ERCT,Zinc compounds,6.2426661107099666e-06,ground,kg,2016
ERCT,Zinc compounds,1.3184718051250511e-07,water,kg,2016
ERCT,o-Xylene,9.74247959735645e-09,air,kg,2016
ERCT,p-Nitrophenol,4.2866910228368375e-11,air,kg,2016
FRCC,"1,1,1-Trichloroethane",1.4261238407568649e-06,air,kg,2016
FRCC,"1,1,2,2-Tetrachloroethane",6.706938228001384e-07,air,kg,2016
FRCC,"1,1,2-Trichloroethane",4.8221417186725286e-08,air,kg,2016
FRCC,"1,1-Dichloroethane",8.371433846629465e-07,air,kg,2016
FRCC,"1,2-Dichloroethane",2.43445772124754e-06,air,kg,2016
FRCC,"1,2-Dichloropropane",1.1578035700162973e-06,air,kg,2016
FRCC,"1,3-Butadiene",7.544332829552244e-07,air,kg,2016
FRCC,1-Methylnaphthalene,1.0584623708478461e-10,air,kg,2016
FRCC,"2,2,4-Trimethylpentane",1.8442904946591258e-11,air,kg,2016
FRCC,"2,4-Dinitrophenol",7.147540009402935e-09,air,kg,2016
FRCC,"2,4-Dinitrotoluene",9.160171793803457e-09,air,kg,2016
FRCC,2-Chloroacetophenone,2.2938074968457216e-07,air,kg,2016
FRCC,2-Methylnaphthalene,9.34141772537494e-09,air,kg,2016
FRCC,5-Methylchrysene,2.029215982121587e-11,air,kg,2016
FRCC,ARSENIC,2.437670914679888e-08,waste,kg,2016
FRCC,Acenaphthene,1.2353225886520074e-09,air,kg,2016
FRCC,Acenaphthylene,2.9833944917416643e-09,air,kg,2016
FRCC,Acetaldehyde,0.00010976303324760982,air,kg,2016
FRCC,Acetophenone,4.7642825325634637e-07,air,kg,2016
FRCC,Acrolein,0.00014872709297375885,air,kg,2016
FRCC,Acrylonitrile,1.2092071111798116e-06,air,kg,2016
FRCC,Ammonia,0.0078338611540365,air,kg,2016
FRCC,Ammonia,0.0001301865956852859,water,kg,2016
FRCC,Anthracene,1.473539085499522e-09,air,kg,2016
FRCC,Antimony,7.2406199400306e-07,air,kg,2016
FRCC,Arsenic,6.174815142881851e-06,air,kg,2016
FRCC,Arsenic compounds,1.6197681735701887e-06,air,kg,2016
FRCC,Arsenic compounds,4.907416446658196e-08,water,kg,2016
FRCC,Barium compounds,1.987205828238462e-05,air,kg,2016
FRCC,Barium compounds,6.93082787024477e-06,water,kg,2016
FRCC,Benz[a]anthracene,1.7550126564962566e-10,air,kg,2016
FRCC,Benzene,0.0001942675062185084,air,kg,2016
FRCC,Benzo(b)fluoranthene,1.3694294022817789e-10,air,kg,2016
FRCC,Benzo[a]pyrene,7.211128598841905e-09,air,kg,2016
FRCC,Benzo[ghi]perylene,1.802433634664417e-09,air,kg,2016
FRCC,Benzo[ghi]perylene,8.37172139902501e-10,ground,kg,2016
FRCC,Benzo[k]fluoranthene,1.7623653927653322e-11,air,kg,2016
FRCC,Benzyl chloride,2.2814266945685316e-05,air,kg,2016
FRCC,Beryllium,2.614445145794025e-07,air,kg,2016
FRCC,Beryllium compounds,1.1145929511200804e-07,air,kg,2016
FRCC,Beryllium compounds,2.966902100103811e-08,water,kg,2016
FRCC,Biphenyl,5.673492586493163e-08,air,kg,2016
FRCC,CADMIUM,5.432169571749022e-05,waste,kg,2016
FRCC,CHROMIUM,3.629979869796162e-05,waste,kg,2016
FRCC,COMPRESSED GAS,7.391485843178808e-06,waste,kg,2016
FRCC,CONT. DEBRIS,0.00011755444173114447,waste,kg,2016
FRCC,CORROSIVE WASTE,7.112145165012616e-06,waste,kg,2016
FRCC,Cadmium,9.067670912098535e-07,air,kg,2016
FRCC,Carbon dioxide,452.349323359888,air,kg,2016
FRCC,Carbon disulfide,4.241529918895116e-06,air,kg,2016
FRCC,Carbon monoxide,0.12381867758399343,air,kg,2016
FRCC,Carbon tetrachloride,1.5812708376966768e-06,air,kg,2016
FRCC,Carbonyl sulfide,1.062339850712628e-07,air,kg,2016
FRCC,Chlorine,1.4541522356090262e-05,air,kg,2016
FRCC,Chlorobenzene,1.9557857909094985e-06,air,kg,2016
FRCC,Chloroethane,1.6631516848004964e-06,air,kg,2016
FRCC,Chloroform,2.8726146954599405e-06,air,kg,2016
FRCC,Chloromethane,1.7591454926313524e-05,air,kg,2016
FRCC,Chromium compounds,3.704618297967461e-06,air,kg,2016
FRCC,Chromium compounds,3.3036855817372166e-07,water,kg,2016
FRCC,Chromium(III),7.269242493066522e-06,air,kg,2016
FRCC,Chromium(VI),1.2337727313606478e-06,air,kg,2016
FRCC,Chrysene,7.165982043139165e-09,air,kg,2016
FRCC,Cobalt,1.2312792467168894e-06,air,kg,2016
FRCC,Cobalt compounds,5.452684940731329e-07,air,kg,2016
FRCC,Cobalt compounds,3.929140619056398e-06,water,kg,2016
FRCC,Copper,1.0071429831703747e-05,air,kg,2016
FRCC,Copper compounds,1.5588264007031916e-06,air,kg,2016
FRCC,Copper compounds,1.8400406078670852e-05,water,kg,2016
FRCC,Cumene,1.7168358530068793e-07,air,kg,2016
FRCC,Cyanide,7.827301932010898e-05,air,kg,2016
FRCC,"DIMETHYLAMINE (I) (OR) METHANAMINE, N-METHYL- (I)",1.981014096794605e-08,waste,kg,2016
FRCC,DRIED PAINT,1.2277720308722258e-08,waste,kg,2016
FRCC,Di(2-ethylhexyl) phthalate,2.6594060829329968e-06,air,kg,2016
FRCC,"Dibenz[a,h]anthracene",5.965878817506041e-14,air,kg,2016
FRCC,Dibenzofuran,6.584548844278731e-08,air,kg,2016
FRCC,Dimethyl sulfate,1.5662455477176094e-06,air,kg,2016
FRCC,Dioxins,5.955342804218018e-11,air,kg,2016
FRCC,Dipotassium endothall,3.525287668252627e-05,water,kg,2016
FRCC,Ethylbenzene,4.9762443867975194e-05,air,kg,2016
FRCC,Ethylene dibromide,4.0237433132924676e-08,air,kg,2016
FRCC,Fluoranthene,7.850436139003398e-09,air,kg,2016
FRCC,Fluorene,4.800985233820068e-09,air,kg,2016
FRCC,Formaldehyde,0.0015568943271622377,air,kg,2016
FRCC,Heat,9059.297009809821,input,MJ,2016
FRCC,Hexane,0.00023888437058046825,air,kg,2016
FRCC,Hydrochloric acid,0.00397584971921919,air,kg,2016
FRCC,Hydrofluoric acid,0.0014214642062111487,air,kg,2016
FRCC,IGNITABLE WASTE,9.75887346172369e-06,waste,kg,2016
FRCC,"Indeno[1,2,3-cd]pyrene",9.346717205714669e-11,air,kg,2016
FRCC,Isophorone,1.8910330766277862e-05,air,kg,2016
FRCC,LAB PACKS/NO ACUTE,4.635314190372354e-06,waste,kg,2016
FRCC,LEAD,3.0269747206231238e-06,waste,kg,2016
FRCC,Lead,8.502786998011347e-06,air,kg,2016
FRCC,Lead,5.010048554474097e-09,ground,kg,2016
FRCC,Lead,2.036738198449643e-09,water,kg,2016
FRCC,Lead compounds,2.3918288529151316e-06,air,kg,2016
FRCC,Lead compounds,2.6465117886105565e-07,water,kg,2016
FRCC,Manganese,2.374235893427607e-05,air,kg,2016
FRCC,Manganese compounds,4.522690655301815e-06,air,kg,2016
FRCC,Manganese compounds,8.79539607916946e-06,water,kg,2016
FRCC,Mercury,6.428033167411653e-07,air,kg,2016
FRCC,Mercury,1.2813809610718621e-10,water,kg,2016
FRCC,Mercury compounds,3.8609868250417935e-07,air,kg,2016
FRCC,Mercury compounds,2.7955801917021307e-09,water,kg,2016
FRCC,Methane,0.03188785274401804,air,kg,2016
FRCC,Methanol,1.521668626233526e-05,air,kg,2016
FRCC,Methyl bromide,5.61010119180691e-06,air,kg,2016
FRCC,Methyl hydrazine,5.545194117299484e-06,air,kg,2016
FRCC,Methyl isobutyl ketone,6.731416104745915e-07,air,kg,2016
FRCC,Methyl methacrylate,6.535092636973393e-07,air,kg,2016
FRCC,Methyl tert-butyl ether,1.1436962866930187e-06,air,kg,2016
FRCC,Methylene chloride,2.377279138373999e-05,air,kg,2016
FRCC,Naphthalene,8.397625438560638e-06,air,kg,2016
FRCC,Nickel,1.1293048867103889e-05,air,kg,2016
FRCC,Nickel compounds,4.154171788819298e-06,air,kg,2016
FRCC,Nickel compounds,8.310551914367427e-06,water,kg,2016
FRCC,Nitrate compounds,1.0472362547933992e-05,water,kg,2016
FRCC,Nitrogen dioxide,0.0042165321776164956,air,kg,2016
FRCC,Nitrogen oxides,0.23501917951511234,air,kg,2016
FRCC,Nitrous oxide,0.004287469919626465,air,kg,2016
FRCC,OTH INORGANIC SOLIDS,1.5616608207972293e-06,waste,kg,2016
FRCC,OTH ORGANIC LIQUID,1.7641039514130768e-06,waste,kg,2016
FRCC,OTH ORGANIC SOLIDS,4.390774548523902e-05,waste,kg,2016
FRCC,"PAH/POM, unspecified",4.089513705548496e-09,air,kg,2016
FRCC,PAINT THINNER,6.6459827763431896e-06,waste,kg,2016
FRCC,"PAINT, INK, ETC.",1.4295614439724596e-05,waste,kg,2016
FRCC,"Particulate matter, ≤ 10μm",0.04384999943314639,air,kg,2016
FRCC,"Particulate matter, ≤ 2.5μm",0.039886586470755235,air,kg,2016
FRCC,Pentachlorophenol,1.8040195160719053e-09,air,kg,2016
FRCC,Phenanthrene,1.5736415343041484e-08,air,kg,2016
FRCC,Phenol,4.0120480498850825e-06,air,kg,2016
FRCC,Phosphorus,7.258348733035284e-07,air,kg,2016
FRCC,Polycyclic aromatic hydrocarbons,3.4184872152611626e-06,air,kg,2016
FRCC,Propionaldehyde,1.4135273297080897e-05,air,kg,2016
FRCC,Propylene oxide,4.379380497821045e-05,air,kg,2016
FRCC,Pyrene,4.024158550300901e-09,air,kg,2016
FRCC,SELENIUM,0.00018368707152945722,waste,kg,2016
FRCC,SILVER,2.9348274828053914e-08,waste,kg,2016
FRCC,SPENT FILTERS,0.00038446135418710055,waste,kg,2016
FRCC,Selenium,2.434704899743377e-05,air,kg,2016
FRCC,Steam,421.92253773267674,output,MJ,2016
FRCC,Styrene,6.74951425566657e-05,air,kg,2016
FRCC,Sulfur dioxide,0.14163363692479322,air,kg,2016
FRCC,Sulfuric acid,0.004474804547587555,air,kg,2016
FRCC,TETRACHLOROETHYLENE,8.537689525872008e-05,waste,kg,2016
FRCC,"THE FOLLOWING SPENT NONHALOGENATED SOLVENTS: TOLUENE, METHYL ETHYL KETONE, CARBON DISULFIDE, ISOBUTANOL, PYRIDINE, BENZENE, 2-ETHOXYETHANOL, AND 2-NITROPROPANE; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE NONHALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F001, F002, OR F004; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",9.638422498175084e-07,waste,kg,2016
FRCC,TRICHLORETHYLENE,4.394222569883482e-08,waste,kg,2016
FRCC,Tetrachloroethylene,4.924065876716677e-06,air,kg,2016
FRCC,Thallium compounds,4.2659241006898044e-08,air,kg,2016
FRCC,Toluene,0.0003115083139401396,air,kg,2016
FRCC,Tribromomethane,1.2740627065334559e-06,air,kg,2016
FRCC,Trichloroethylene,2.3865929825917333e-06,air,kg,2016
FRCC,Vanadium compounds,5.82201779880177e-06,air,kg,2016
FRCC,Vanadium compounds,5.30834916288844e-07,water,kg,2016
FRCC,Vinyl acetate,2.4435284075724065e-07,air,kg,2016
FRCC,Vinyl chloride,2.283785900264705e-06,air,kg,2016
FRCC,Volatile organic compounds,0.006882336860042955,air,kg,2016
FRCC,Xylene,9.337076892244565e-05,air,kg,2016
FRCC,Zinc compounds,1.7965142056668717e-05,air,kg,2016
FRCC,Zinc compounds,3.7687675325643003e-06,water,kg,2016
FRCC,m-Xylene,1.209213072150418e-10,air,kg,2016
FRCC,o-Xylene,1.4724173427242006e-05,air,kg,2016
FRCC,p-Dichlorobenzene,6.755893981490445e-09,air,kg,2016
FRCC,p-Nitrophenol,3.843026648891304e-09,air,kg,2016
HIMS,Ammonia,0.01689261656601563,air,kg,2016
HIMS,Antimony,1.6437409894666012e-05,air,kg,2016
HIMS,Arsenic,4.131913624502319e-06,air,kg,2016
HIMS,Benz[a]anthracene,2.236776954293767e-10,air,kg,2016
HIMS,Benzene,0.00034061214021141156,air,kg,2016
HIMS,Benzo[ghi]perylene,7.284028698420625e-07,air,kg,2016
HIMS,Beryllium,8.573237317610117e-08,air,kg,2016
HIMS,Cadmium,1.2505323606138064e-06,air,kg,2016
HIMS,Carbon dioxide,495.2776535508186,air,kg,2016
HIMS,Carbon monoxide,0.20183556653688514,air,kg,2016
HIMS,Chromium(III),1.8693524978247623e-06,air,kg,2016
HIMS,Chromium(VI),7.735251715136947e-07,air,kg,2016
HIMS,Chrysene,2.0111654459356063e-09,air,kg,2016
HIMS,Cobalt,1.8886906271126044e-05,air,kg,2016
HIMS,Cyclohexane,2.2303309111978198e-05,air,kg,2016
HIMS,Dioxins,4.641151029082168e-11,air,kg,2016
HIMS,Ethylbenzene,1.5341582568354945e-06,air,kg,2016
HIMS,Fluoranthene,2.1014100492788705e-08,air,kg,2016
HIMS,Formaldehyde,0.0015817242534448002,air,kg,2016
HIMS,Heat,10374.36676429502,input,MJ,2016
HIMS,Hexane,0.00013550678415007864,air,kg,2016
HIMS,Lead,4.5186762102591663e-05,air,kg,2016
HIMS,Lead compounds,2.874935220792565e-05,air,kg,2016
HIMS,Manganese,9.411222920083285e-06,air,kg,2016
HIMS,Mercury,3.5453237027711006e-07,air,kg,2016
HIMS,Methane,0.04098783318848769,air,kg,2016
HIMS,Naphthalene,9.353401913512636e-05,air,kg,2016
HIMS,Nickel,0.0002646945122532,air,kg,2016
HIMS,Nitrogen dioxide,0.013578576889527124,air,kg,2016
HIMS,Nitrogen oxides,3.2009657979210537,air,kg,2016
